,price,fuel,gear,mileage,hp
549,13.8,Diesel,Manual,13.68 ,147.8 
550,2.65,Petrol,Manual,18.6 ,76.8 
551,10.0,Diesel,Manual,15.4 ,120 
552,7.0,Petrol,Manual,17.5 ,91.1 
553,2.3,Petrol,Manual,17.5 ,85.8 
554,28.0,Diesel,Automatic,18.12 ,190 
555,3.5,CNG,Manual,30.46 km/kg,47.3 
556,4.0,Petrol,Manual,19.1 ,82 
557,8.25,Diesel,Manual,27.39 ,74 
558,3.25,Petrol,Manual,25.17 ,53.3 
559,1.5,Petrol,Manual,14.7 ,70 
560,16.75,Diesel,Automatic,17.05 ,184 
561,8.0,Diesel,Manual,15.1 ,140 
562,4.0,Petrol,Manual,23.1 ,67.04 
563,17.5,Diesel,Manual,13.68 ,147.51 
564,19.25,Diesel,Automatic,17.9 ,136 
565,12.0,Diesel,Automatic,16.55 ,147.51 
566,5.35,Diesel,Manual,22.54 ,88.73 
567,3.56,Petrol,Manual,18.9 ,82 
568,5.5,Diesel,Manual,16.0 ,140 
569,3.6,CNG,Manual,21.94 km/kg,61.7 
570,7.0,Diesel,Manual,24.52 ,88.5 
571,3.9,Petrol,Manual,18.9 ,82 
572,12.45,Diesel,Automatic,12.55 ,168.7 
573,11.5,Diesel,Automatic,16.0 ,140 
574,1.8,Petrol,Manual,18.9 ,67.1 
575,4.25,Petrol,Manual,15.0 ,103.52 
576,6.5,Petrol,Manual,19.0 ,94.68 
577,3.22,Petrol,Manual,17.57 ,88.7 
578,4.0,Diesel,Manual,22.9 ,74 
579,2.75,Petrol,Manual,17.0 ,118 
580,5.51,Diesel,Manual,19.87 ,83.14 
581,1.7,Petrol,Manual,19.7 ,46.3 
582,2.35,Petrol,Manual,13.14 ,157.8 
583,7.0,Diesel,Automatic,14.84 ,170 
584,2.5,Petrol,Manual,23.95 ,67.05 
585,3.5,Petrol,Manual,18.6 ,85.8 
586,5.5,Diesel,Manual,20.5 ,91.72 
587,1.21,Petrol,Manual,16.2 ,62.1 
588,4.8,Petrol,Manual,18.6 ,81.83 
589,6.9,Petrol,Automatic,21.21 ,81.80 
590,3.7,Diesel,Manual,11.5 ,147.9 
591,6.7,Diesel,Manual,26.21 ,88.5 
592,2.5,Petrol,Manual,20.92 ,67.1 
593,9.35,Diesel,Manual,15.4 ,75 
594,10.3,Petrol,Manual,17.0 ,121.3 
595,1.1,Petrol,Manual,18.9 ,67.1 
596,2.8,Diesel,Manual,19.09 ,69.01 
597,2.77,Petrol,Manual,15.5 ,103.3 
598,11.45,Diesel,Automatic,20.58 ,143 
599,4.7,Petrol,Manual,18.6 ,81.83 
600,3.7,Petrol,Manual,20.4 ,81.80 
601,2.9,Petrol,Manual,19.4 ,86.8 
602,4.5,Petrol,Automatic,23.1 ,67.04 
603,2.75,CNG,Manual,26.2 km/kg,58.2 
604,4.5,Diesel,Manual,21.64 ,84.8 
605,3.25,Diesel,Manual,17.8 ,
606,7.31,Petrol,Automatic,21.21 ,81.80 
607,3.8,Petrol,Manual,20.51 ,67.04 
608,7.5,Diesel,Manual,23.59 ,67.05 
609,1.0,Petrol,Manual,15.3 ,65.3 
610,9.0,Diesel,Manual,21.5 ,108.5 
611,5.0,Petrol,Manual,18.0 ,86.7 
612,3.3,Petrol,Manual,20.63 ,67.06 
613,14.0,Diesel,Manual,17.6 ,153.86 
614,5.4,Diesel,Manual,22.32 ,126.3 
615,3.7,Petrol,Manual,19.1 ,82 
616,3.75,Diesel,Manual,13.6 ,63 
617,26.0,Petrol,Automatic,10.26 ,163.7 
618,7.25,Petrol,Automatic,14.7 ,120.69 
619,7.65,Petrol,Manual,18.6 ,81.86 
620,3.8,Petrol,Manual,20.51 ,67.04 
621,26.25,Diesel,Automatic,12.9 ,174.5 
622,6.21,Diesel,Manual,15.1 ,140 
623,6.0,Petrol,Manual,21.21 ,81.80 
624,11.3,Petrol,Manual,17.0 ,110 
625,6.7,Petrol,Manual,21.21 ,81.80 
626,28.75,Diesel,Automatic,10.91 ,197 
627,3.5,Diesel,Manual,25.8 ,98.6 
628,5.3,Diesel,Manual,26.59 ,74 
629,8.5,Diesel,Manual,16.55 ,105 
630,2.6,CNG,Manual,33.44 km/kg,40.3 
631,2.45,Petrol,Automatic,16.98 ,66.1 
632,2.3,Petrol,Manual,20.92 ,67.1 
633,2.7,Petrol,Manual,14.53 ,138.1 
634,4.75,Diesel,Manual,22.7 ,89.84 
635,7.5,Petrol,Manual,17.0 ,108.5 
636,6.8,Diesel,Manual,22.95 ,73.97 
637,40.0,Diesel,Automatic,12.63 ,147.5 
638,3.8,Petrol,Manual,16.78 ,88.73 
639,4.99,Diesel,Manual,17.2 ,138.1 
640,5.25,Petrol,Manual,18.7 ,88.7 
641,5.35,Petrol,Manual,18.6 ,81.83 
642,4.85,Petrol,Manual,23.26 ,88.50 
643,7.45,Diesel,Manual,15.1 ,140 
644,4.75,Diesel,Manual,25.83 ,99 
645,3.0,Diesel,Manual,24.0 ,70 
646,36.5,Diesel,Automatic,18.0 ,190 
647,20.5,Diesel,Automatic,21.7 ,215 
648,3.25,Petrol,Automatic,17.97 ,99.6 
649,3.35,Petrol,Manual,17.6 ,88.73 
650,2.99,Petrol,Manual,24.7 ,47.3 
651,6.95,Diesel,Manual,24.52 ,88.5 
652,3.0,Diesel,Manual,21.64 ,84.8 
653,4.0,Petrol,Manual,18.5 ,82.85 
654,6.5,Petrol,Manual,20.7 ,81.86 
655,4.55,Diesel,Manual,24.0 ,70 
656,5.0,Diesel,Manual,21.43 ,87.2 
657,1.5,Petrol,Manual,18.9 ,67 
658,5.5,Petrol,Manual,17.8 ,86.7 
659,5.0,Diesel,Manual,22.54 ,88.73 
660,3.65,Diesel,Manual,22.32 ,126.3 
661,7.75,Petrol,Automatic,18.1 ,88.7 
662,3.1,Petrol,Manual,18.9 ,82 
663,9.95,Petrol,Manual,18.27 ,118.35 
664,1.9,Petrol,Manual,19.81 ,68.05 
665,15.75,Diesel,Automatic,11.36 ,171.5 
666,9.06,Petrol,Manual,17.5 ,88.7 
667,7.85,Diesel,Manual,23.0 ,98.96 
668,2.35,Petrol,Manual,20.92 ,67.1 
669,12.0,Petrol,Automatic,17.99 ,103.2 
670,4.7,Diesel,Manual,15.96 ,62.1 
671,4.0,Petrol,Manual,17.0 ,118 
672,14.9,Petrol,Automatic,16.8 ,113.4 
673,5.35,Petrol,Manual,21.4 ,83.1 
674,5.9,Diesel,Manual,21.13 ,108.6 
675,2.35,Petrol,Manual,25.17 ,53.3 
676,12.5,Petrol,Manual,15.8 ,121.3 
677,3.0,Petrol,Manual,20.51 ,67.04 
678,2.2,Petrol,Manual,18.6 ,79.4 
679,30.11,Diesel,Automatic,20.68 ,190 
680,6.15,Petrol,Manual,21.21 ,81.80 
681,2.5,Petrol,Manual,25.17 ,53.3 
682,9.25,Diesel,Manual,16.0 ,140 
683,4.7,Petrol,Manual,17.57 ,88.7 
684,7.25,Diesel,Manual,19.3 ,73.9 
685,3.5,Petrol,Manual,23.01 ,67 
686,3.6,Petrol,Manual,20.51 ,67.04 
687,21.0,Petrol,Automatic,15.04 ,183 
688,7.0,Diesel,Manual,25.1 ,98.6 
689,1.7,Petrol,Manual,18.2 ,67.1 
690,13.0,Diesel,Automatic,15.1 ,152.87 
691,2.85,Petrol,Manual,15.26 ,103.5 
692,62.0,Petrol,Manual,18.9 ,67.1 
693,5.5,Petrol,Automatic,20.89 ,81.80 
694,3.8,Diesel,Manual,13.49 ,138.03 
695,5.27,Petrol,Manual,17.8 ,86.7 
696,2.0,Diesel,Manual,20.4 ,91.2 
697,3.96,Diesel,Manual,15.96 ,62.1 
698,3.84,Petrol,Manual,19.1 ,85.8 
699,2.1,Petrol,Manual,20.36 ,78.9 
700,2.8,Diesel,Manual,21.1 ,73.9 
701,5.0,Diesel,Manual,25.2 ,74 
702,10.5,Diesel,Manual,21.43 ,87.2 
703,2.1,Petrol,Manual,22.7 ,53.64 
704,4.25,Petrol,Manual,17.01 ,121.3 
705,4.25,Diesel,Manual,13.6 ,63 
706,4.95,Diesel,Automatic,28.4 ,74.02 
707,2.2,Petrol,Manual,24.7 ,47.3 
708,2.18,Diesel,Manual,11.57 ,138.1 
709,7.5,Diesel,Manual,15.96 ,62.1 
710,7.15,Petrol,Automatic,19.12 ,91.1 
711,18.0,Diesel,Automatic,17.68 ,174.33 
712,2.6,Petrol,Manual,18.06 ,74.96 
713,24.5,Diesel,Automatic,15.17 ,181 
714,3.5,Petrol,Manual,22.05 ,47.3 
715,3.0,Petrol,Manual,25.17 ,53.3 
716,1.68,Petrol,Manual,20.92 ,67.1 
717,25.0,Diesel,Automatic,11.8 ,241.6 
718,13.5,Diesel,Automatic,18.48 ,
719,14.0,Diesel,Automatic,14.21 ,203 
720,70.0,Petrol,Manual,25.4 ,37.5 
721,3.5,Diesel,Manual,19.3 ,73.9 
722,1.05,Diesel,Manual,17.2 ,53.5 
723,4.8,Diesel,Manual,22.32 ,126.32 
724,4.0,Petrol,Automatic,24.04 ,67 
725,4.95,Petrol,Manual,18.9 ,81.86 
726,4.2,Petrol,Manual,18.15 ,82 
727,5.31,Diesel,Manual,23.4 ,74 
728,6.8,Diesel,Manual,13.49 ,138.03 
729,8.0,Petrol,Manual,17.0 ,121.36 
730,5.5,Diesel,Manual,26.59 ,74 
731,4.65,Diesel,Manual,20.54 ,103.6 
732,1.85,Petrol,Manual,19.7 ,46.3 
733,3.4,Diesel,Manual,13.6 ,63 
734,31.0,Diesel,Automatic,17.9 ,136 
735,3.4,Petrol,Manual,16.9 ,100 
736,1.35,Petrol,Manual,21.79 ,67.05 
737,12.25,Diesel,Automatic,19.08 ,126.2 
738,4.39,Petrol,Manual,18.0 ,86.7 
739,4.65,Petrol,Manual,18.7 ,88.7 
740,44.7,Diesel,Automatic,19.2 ,187.74 
741,5.3,Diesel,Manual,26.59 ,74 
742,6.5,Petrol,Manual,21.21 ,81.80 
743,5.25,Petrol,Manual,22.0 ,81.80 
744,8.85,Petrol,Manual,17.8 ,117.3 
745,1.2,Petrol,Manual,21.79 ,67.05 
746,8.6,Diesel,Manual,12.99 ,100 
747,8.1,Diesel,Manual,24.3 ,88.5 
748,4.1,Diesel,Manual,19.3 ,73.9 
749,1.75,Diesel,Manual,13.93 ,138.1 
750,4.0,Petrol,Manual,20.85 ,83.14 
751,8.75,Petrol,Manual,16.8 ,116.3 
752,13.5,Diesel,Manual,13.68 ,147.8 
753,4.5,Diesel,Manual,25.2 ,74 
754,1.65,Diesel,Manual,25.0 ,69 
755,7.0,Diesel,Manual,25.1 ,98.6 
756,26.5,Diesel,Automatic,12.07 ,241.4 
757,3.5,Petrol,Manual,17.5 ,85.8 
758,4.0,Diesel,Manual,25.0 ,69.01 
759,4.6,Petrol,Manual,21.63 ,67 
760,2.2,Petrol,Manual,20.92 ,67.1 
761,9.9,Diesel,Manual,19.67 ,126.2 
762,9.5,Diesel,Manual,15.4 ,120 
763,4.6,Diesel,Manual,15.96 ,62.1 
764,2.2,CNG,Manual,15.1 km/kg,73 
765,9.0,Diesel,Manual,16.55 ,105 
766,5.75,Petrol,Automatic,16.93 ,103.2 
767,19.3,Diesel,Automatic,12.55 ,168.5 
768,22.5,Diesel,Automatic,13.01 ,194.3 
769,4.75,Petrol,Manual,18.6 ,85.8 
770,6.6,Petrol,Manual,20.0 ,71 
771,5.75,Diesel,Automatic,13.2 ,170 
772,6.25,Diesel,Manual,12.99 ,100 
773,12.5,Petrol,Automatic,13.0 ,121.3 
774,1.1,Petrol,Manual,17.3 ,60 
775,4.25,Diesel,Manual,25.32 ,77 
776,4.6,Petrol,Manual,19.44 ,67 
777,30.0,Diesel,Automatic,18.25 ,187.74 
778,2.0,Petrol,Manual,16.47 ,73.9 
779,2.11,Petrol,Manual,20.92 ,67.1 
780,3.6,Petrol,Manual,19.49 ,67.04 
781,6.0,Diesel,Manual,20.77 ,88.76 
782,16.0,Diesel,Automatic,22.69 ,190 
783,2.2,Petrol,Manual,20.92 ,67.1 
784,8.8,Diesel,Manual,15.4 ,120 
785,2.4,Petrol,Manual,19.81 ,68.05 
786,8.0,Diesel,Manual,15.4 ,75 
787,4.35,Diesel,Manual,27.28 ,69 
788,1.1,Petrol,Manual,19.7 ,46.3 
789,4.5,Diesel,Manual,20.45 ,83.8 
790,2.5,Petrol,Manual,20.92 ,67.1 
791,3.85,Diesel,Manual,23.4 ,74 
792,3.0,LPG,Manual,21.1 km/kg,55.2 
793,4.0,Diesel,Manual,23.4 ,74 
794,4.8,CNG,Manual,21.94 km/kg,61.7 
795,4.0,Petrol,Manual,18.0 ,86.7 
796,13.51,Diesel,Automatic,13.01 ,194.3 
797,6.5,Diesel,Manual,26.32 ,93.87 
798,20.11,Diesel,Automatic,16.36 ,187.7 
799,8.8,Diesel,Manual,23.0 ,98.96 
800,2.95,Petrol,Manual,22.5 ,67 
801,8.0,Diesel,Manual,16.55 ,105 
802,1.5,Petrol,Manual,19.81 ,68.05 
803,85.0,Petrol,Manual,15.26 ,74.9 
804,5.5,Petrol,Automatic,18.1 ,88.7 
805,20.0,Diesel,Manual,13.0 ,168.5 
806,3.25,Diesel,Manual,25.8 ,98.6 
807,5.55,Diesel,Manual,12.05 ,120 
808,5.7,Diesel,Manual,23.0 ,98.96 
809,3.06,Petrol,Manual,23.01 ,67 
810,4.15,Petrol,Automatic,23.1 ,67.04 
811,32.0,Diesel,Automatic,12.9 ,174.5 
812,3.0,Petrol,Manual,18.6 ,85.8 
813,4.7,Petrol,Manual,16.47 ,74 
814,4.3,Diesel,Manual,20.77 ,88.76 
815,3.15,Petrol,Manual,23.95 ,67.05 
816,5.49,Diesel,Manual,26.0 ,98.6 
817,4.75,Petrol,Manual,22.0 ,81.80 
818,5.5,Diesel,Manual,18.49 ,100 
819,1.4,Petrol,Manual,13.8 ,70 
820,4.1,Diesel,Manual,26.0 ,98.6 
821,7.95,Petrol,Automatic,19.12 ,91.1 
822,8.2,Diesel,Manual,22.54 ,88.73 
823,6.25,Diesel,Manual,14.0 ,75 
824,3.7,Petrol,Manual,19.83 ,67 
825,3.5,Diesel,Manual,25.2 ,74 
826,95.0,Petrol,Manual,13.2 ,94 
827,41.0,Petrol,Automatic,22.37 ,214.56 
828,5.35,Petrol,Manual,22.0 ,81.80 
829,10.5,Petrol,Automatic,18.15 ,118.35 
830,4.0,Diesel,Manual,27.28 ,69 
831,2.75,CNG,Manual,15.1 km/kg,73 
832,95.0,Petrol,Manual,19.7 ,46.3 
833,48.75,Petrol,Automatic,9.5 ,280 
834,4.0,Diesel,Manual,23.4 ,74 
835,1.5,Petrol,Manual,17.0 ,
836,7.4,Diesel,Manual,25.1 ,88.5 
837,1.21,Petrol,Manual,19.7 ,46.3 
838,5.5,Petrol,Manual,19.1 ,85.8 
839,5.1,Petrol,Manual,18.9 ,81.86 
840,8.0,Petrol,Automatic,21.4 ,83.1 
841,5.92,Petrol,Manual,21.21 ,81.80 
842,7.85,Petrol,Automatic,19.0 ,88.76 
843,28.0,Petrol,Automatic,13.7 ,183 
844,6.25,Petrol,Manual,20.73 ,91.1 
845,2.05,Petrol,Manual,19.0 ,66.1 
846,4.7,Diesel,Manual,22.7 ,89.84 
847,1.24,Petrol,Manual,18.2 ,67.1 
848,6.2,Diesel,Manual,28.4 ,74 
849,5.7,Diesel,Manual,26.0 ,98.6 
850,18.11,Diesel,Automatic,11.36 ,171.5 
851,6.25,Diesel,Automatic,11.72 ,194.3 
852,23.0,Petrol,Automatic,19.16 ,214.5 
853,11.0,Diesel,Manual,19.67 ,126.2 
854,7.0,Petrol,Manual,17.3 ,117.3 
855,5.25,Petrol,Manual,15.8 ,110 
856,3.2,Petrol,Manual,16.7 ,88.8 
857,2.45,Diesel,Manual,20.4 ,91.7 
858,5.25,Diesel,Manual,27.3 ,98.6 
859,5.95,Petrol,Manual,14.28 ,138.03 
860,2.75,Petrol,Manual,23.95 ,67.05 
861,5.9,Diesel,Automatic,19.5 ,126.24 
862,5.1,Diesel,Manual,27.39 ,74 
863,5.85,Diesel,Manual,15.1 ,140 
864,3.0,Diesel,Manual,25.44 ,56.3 
865,1.5,Petrol,Manual,17.92 ,62.1 
866,5.5,Diesel,Manual,22.95 ,74 
867,4.0,Diesel,Manual,23.4 ,74 
868,2.65,Petrol,Manual,18.06 ,74.93 
869,7.0,Petrol,Manual,17.8 ,117.3 
870,5.0,Petrol,Manual,18.6 ,81.83 
871,10.5,Diesel,Manual,12.99 ,100 
872,95.0,Petrol,Manual,16.84 ,64.4 
873,2.2,Diesel,Manual,25.44 ,57.6 
874,5.68,Diesel,Manual,26.59 ,74 
875,10.0,Petrol,Automatic,17.8 ,105.5 
876,12.75,Diesel,Manual,16.36 ,140 
877,10.0,Diesel,Automatic,14.94 ,
878,4.75,Petrol,Manual,18.6 ,81.83 
879,3.5,Petrol,Manual,13.14 ,157.8 
880,3.95,Diesel,Manual,20.14 ,88.8 
881,8.25,Diesel,Automatic,19.62 ,187.74 
882,4.5,Diesel,Manual,27.28 ,69 
883,4.95,Petrol,Manual,21.63 ,67.04 
884,5.0,Diesel,Manual,19.01 ,108.45 
885,9.0,Diesel,Manual,15.4 ,120 
886,7.0,Diesel,Manual,12.99 ,100.6 
887,6.5,Diesel,Manual,18.49 ,100 
888,1.75,Petrol,Manual,21.1 ,55.2 
889,7.1,Diesel,Manual,24.3 ,88.5 
890,4.0,Petrol,Manual,23.84 ,84 
891,4.7,Petrol,Manual,23.84 ,84 
892,7.95,Diesel,Manual,24.3 ,88.5 
893,7.85,Petrol,Manual,17.4 ,117.6 
894,78.0,Petrol,Manual,26.0 ,35 
895,6.5,Diesel,Manual,21.66 ,108.62 
896,2.5,Petrol,Manual,19.81 ,68.05 
897,2.7,Diesel,Manual,23.59 ,
898,2.7,Petrol,Manual,22.5 ,67 
899,7.5,Diesel,Manual,18.49 ,100 
900,9.14,Diesel,Manual,22.27 ,108.6 
901,10.15,Diesel,Manual,21.43 ,87.2 
902,1.65,Diesel,Manual,20.3 ,75 
903,2.6,CNG,Manual,32.52 km/kg,58.33 
904,5.5,Diesel,Manual,20.45 ,83.8 
905,22.25,Diesel,Automatic,11.36 ,171.5 
906,7.5,Diesel,Manual,21.04 ,83.8 
907,26.9,Diesel,Automatic,17.9 ,136 
908,1.75,Petrol,Manual,13.2 ,94 
909,5.4,Petrol,Manual,21.21 ,81.80 
910,70.0,Petrol,Manual,16.1 ,37 
911,6.2,Diesel,Manual,16.55 ,105 
912,15.5,Diesel,Automatic,16.55 ,147.51 
913,3.5,Petrol,Manual,17.0 ,118 
914,3.0,Petrol,Manual,23.95 ,67.05 
915,5.5,Diesel,Manual,25.1 ,98.6 
916,2.0,Petrol,Manual,18.6 ,76.8 
917,12.7,Diesel,Manual,16.36 ,140 
918,1.7,Petrol,Manual,19.7 ,35 
919,7.4,Petrol,Manual,19.34 ,103 
920,34.5,Diesel,Automatic,11.3 ,254.8 
921,4.5,Petrol,Manual,23.84 ,84 
922,1.33,Petrol,Manual,15.0 ,
923,7.5,Petrol,Automatic,15.74 ,121.3 
924,5.2,Diesel,Manual,25.2 ,74 
925,3.45,Petrol,Manual,18.6 ,85.8 
926,2.2,Diesel,Manual,16.0 ,63.9 
927,2.15,Petrol,Manual,19.81 ,68.05 
928,3.7,Petrol,Manual,16.2 ,103.2 
929,2.3,Petrol,Manual,22.74 ,47.3 
930,6.0,Diesel,Manual,10.5 ,107.2 
931,10.75,Petrol,Manual,17.4 ,117.6 
932,2.89,Diesel,Manual,17.8 ,
933,5.5,Diesel,Manual,15.96 ,62.1 
934,5.5,Diesel,Manual,24.4 ,98.96 
935,4.5,Diesel,Manual,20.45 ,83.8 
936,6.0,Diesel,Manual,24.7 ,69 
937,5.25,Diesel,Manual,26.21 ,88.5 
938,3.5,Petrol,Manual,20.51 ,67.04 
939,1.8,Petrol,Manual,18.0 ,62 
940,2.55,Diesel,Manual,19.3 ,73.9 
941,8.9,Diesel,Manual,15.4 ,120 
942,15.0,Diesel,Manual,16.0 ,140 
943,30.0,Diesel,Automatic,15.0 ,204 
944,5.0,Diesel,Manual,15.96 ,62.1 
945,3.3,Petrol,Manual,20.51 ,67.04 
946,8.5,Petrol,Automatic,14.84 ,103.2 
947,3.35,Petrol,Manual,15.6 ,70 
948,6.1,Petrol,Automatic,21.21 ,81.80 
949,1.2,Diesel,Manual,17.0 ,71 
950,8.34,Petrol,Automatic,21.4 ,83.1 
951,1.7,Diesel,Manual,20.0 ,68 
952,9.0,Diesel,Manual,24.3 ,88.5 
953,4.5,Diesel,Manual,26.0 ,98.6 
954,9.0,Petrol,Automatic,18.69 ,103 
955,3.9,Diesel,Manual,19.68 ,67 
956,3.6,Petrol,Manual,15.04 ,103.6 
957,5.3,Petrol,Manual,16.0 ,90 
958,27.0,Diesel,Automatic,20.68 ,188 
959,5.51,Diesel,Manual,15.96 ,62.1 
960,10.5,Petrol,Automatic,11.74 ,186 
961,10.0,Diesel,Manual,19.67 ,126.2 
962,1.6,Petrol,Manual,19.5 ,
963,80.0,Petrol,Manual,19.7 ,46.3 
964,2.5,CNG,Manual,20.0 km/kg,63 
965,3.5,Diesel,Manual,20.5 ,91.7 
966,3.9,Petrol,Manual,21.5 ,81.80 
967,24.0,Diesel,Automatic,12.07 ,241.4 
968,1.3,Petrol,Manual,13.9 ,103.2 
969,7.0,Diesel,Manual,21.64 ,84.8 
970,4.5,Diesel,Manual,26.59 ,74 
971,13.85,Diesel,Automatic,14.84 ,167.62 
972,2.85,Diesel,Manual,23.0 ,88.7 
973,69.0,Diesel,Automatic,17.66 ,355.37 
974,4.95,Petrol,Manual,18.6 ,85.8 
975,3.1,Petrol,Manual,19.4 ,86.8 
976,8.0,Petrol,Manual,17.5 ,88.7 
977,2.6,Petrol,Manual,23.01 ,67 
978,65.0,Petrol,Manual,19.7 ,46.3 
979,4.6,Petrol,Manual,18.9 ,82 
980,4.5,Diesel,Manual,21.9 ,88.76 
981,4.3,Diesel,Manual,19.68 ,67 
982,1.05,Petrol,Manual,18.9 ,67 
983,17.75,Petrol,Automatic,12.0 ,187.4 
984,5.25,Diesel,Manual,22.77 ,98.59 
985,3.41,Petrol,Automatic,24.04 ,67 
986,7.9,Diesel,Manual,9.5 ,118.6 
987,7.75,Petrol,Manual,15.29 ,121.3 
988,10.99,Diesel,Manual,11.5 ,171 
989,3.2,Diesel,Manual,25.8 ,98.6 
990,5.99,Petrol,Automatic,14.3 ,103.6 
991,7.5,Diesel,Manual,15.4 ,75 
992,1.4,Diesel,Manual,23.03 ,69 
993,2.2,Petrol,Manual,15.7 ,67 
994,5.1,Diesel,Manual,25.2 ,74 
995,3.0,Petrol,Manual,24.7 ,47.3 
996,11.0,Diesel,Manual,25.47 ,88.50 
997,2.6,Diesel,Manual,23.2 ,73.94 
998,4.35,Petrol,Manual,17.5 ,85.8 
999,3.2,Petrol,Manual,16.0 ,90 
1000,3.5,Petrol,Manual,23.95 ,67.05 
1001,37.5,Diesel,Automatic,16.1 ,191.7 
1002,14.9,Petrol,Automatic,10.1 ,152 
1003,5.5,Diesel,Manual,23.4 ,74 
1004,5.25,Diesel,Manual,23.9 ,126.2 
1005,4.15,Diesel,Manual,22.32 ,126.32 
1006,3.89,Petrol,Manual,18.5 ,85.80 
1007,1.85,Petrol,Manual,0.0 ,62 
1008,2.0,Petrol,Manual,22.74 ,47.3 
1009,3.1,Diesel,Manual,23.08 ,63.12 
1010,6.95,Petrol,Manual,16.02 ,93.7 
1011,1.6,Petrol,Manual,19.81 ,68.05 
1012,2.35,Petrol,Manual,20.36 ,78.9 
1013,3.0,Petrol,Manual,18.9 ,67.1 
1014,6.0,Petrol,Manual,17.19 ,81.86 
1015,1.8,Petrol,Manual,15.64 ,64.1 
1016,3.57,CNG,Manual,26.6 km/kg,58.16 
1017,3.2,Diesel,Manual,25.8 ,98.6 
1018,2.5,Diesel,Manual,20.0 ,68 
1019,4.5,Petrol,Manual,14.53 ,138.1 
1020,3.3,Diesel,Manual,22.07 ,74 
1021,7.7,Petrol,Automatic,19.12 ,91.1 
1022,4.5,Diesel,Manual,21.43 ,87.2 
1023,1.85,Diesel,Manual,17.8 ,
1024,11.4,Petrol,Manual,17.0 ,110 
1025,22.0,Diesel,Automatic,17.9 ,136 
1026,1.1,Petrol,Manual,18.2 ,67.1 
1027,2.0,Diesel,Manual,17.8 ,75 
1028,7.0,Petrol,Manual,15.85 ,110.4 
1029,4.8,Diesel,Manual,23.4 ,74 
1030,4.0,Diesel,Manual,17.21 ,100 
1031,6.0,Petrol,Manual,18.6 ,81.83 
1032,5.0,Diesel,Manual,24.4 ,71 
1033,75.0,Petrol,Manual,26.0 ,35 
1034,4.1,Diesel,Manual,25.2 ,74 
1035,7.5,Diesel,Manual,26.0 ,98.6 
1036,5.1,Petrol,Manual,21.4 ,83.1 
1037,8.75,Petrol,Manual,17.5 ,88.7 
1038,4.1,Petrol,Manual,19.69 ,67.04 
1039,5.65,Petrol,Manual,21.4 ,83.1 
1040,2.95,Petrol,Manual,20.51 ,67.04 
1041,1.8,Diesel,Manual,25.0 ,69.01 
1042,3.8,Petrol,Manual,23.84 ,84 
1043,6.5,Diesel,Manual,14.0 ,75 
1044,16.0,Diesel,Automatic,14.49 ,258 
1045,3.7,Petrol,Manual,19.1 ,82 
1046,4.5,Diesel,Manual,22.32 ,126.32 
1047,4.2,Petrol,Manual,21.7 ,67 
1048,3.6,Petrol,Automatic,23.1 ,67.04 
1049,4.25,Petrol,Automatic,23.1 ,67.04 
1050,2.5,Diesel,Manual,13.93 ,138.03 
1051,2.9,Diesel,Manual,22.07 ,73.9 
1052,6.4,Petrol,Manual,18.6 ,88.76 
1053,80.0,Petrol,Manual,14.0 ,64 
1054,7.0,Diesel,Manual,15.1 ,140 
1055,5.5,Diesel,Manual,26.59 ,74 
1056,3.0,Diesel,Manual,23.4 ,74 
1057,9.0,Petrol,Manual,17.0 ,121.3 
1058,2.4,Petrol,Manual,16.1 ,88.2 
1059,6.55,Petrol,Manual,18.6 ,81.83 
1060,2.9,Petrol,Manual,18.16 ,86.8 
1061,80.0,Petrol,Manual,19.7 ,46.3 
1062,2.4,Petrol,Manual,16.1 ,
1063,4.25,Petrol,Manual,18.9 ,82 
1064,3.8,Petrol,Manual,19.1 ,85.8 
1065,12.5,Diesel,Manual,20.8 ,113.4 
1066,1.1,Petrol,Manual,15.7 ,67 
1067,8.84,Diesel,Manual,24.3 ,88.5 
1068,8.0,Diesel,Manual,16.5 ,70 
1069,5.8,Petrol,Manual,16.9 ,100 
1070,1.9,Diesel,Manual,23.03 ,69 
1071,5.0,Petrol,Manual,20.52 ,81.80 
1072,47.5,Diesel,Automatic,22.48 ,187.74 
1073,5.4,Petrol,Manual,18.9 ,82 
1074,3.0,Petrol,Manual,20.62 ,67 
1075,6.4,Petrol,Manual,21.21 ,81.80 
1076,8.75,Diesel,Automatic,24.3 ,88.5 
1077,7.5,Diesel,Manual,24.3 ,88.5 
1078,5.8,Diesel,Manual,25.4 ,73.97 
1079,5.35,Petrol,Manual,23.84 ,83.83 
1080,2.62,Petrol,Manual,17.0 ,118 
1081,5.91,Diesel,Manual,28.09 ,88.5 
1082,3.5,Diesel,Manual,21.9 ,88.76 
1083,7.2,Petrol,Manual,17.5 ,91.1 
1084,10.5,Diesel,Manual,22.1 ,88.7 
1085,10.0,Diesel,Automatic,15.2 ,140.8 
1086,3.8,Diesel,Manual,27.28 ,69 
1087,4.0,Diesel,Manual,14.95 ,93.7 
1088,8.5,Diesel,Manual,24.3 ,88.5 
1089,2.25,Petrol,Manual,22.74 ,47.3 
1090,8.9,Petrol,Manual,12.3 ,185 
1091,5.6,Diesel,Manual,28.4 ,74 
1092,1.2,Petrol,Manual,15.4 ,94 
